stations;Id_bss;code_stations;date;Vigilance;Alerte;Alerte renforcee;Crise
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;09-Décembre;180.93;180.78;180.64;180.62
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;10-Décembre;180.93;180.78;180.64;180.62
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;11-Décembre;180.93;180.78;180.64;180.62
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;12-Décembre;180.93;180.78;180.64;180.62
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;13-Décembre;180.93;180.78;180.64;180.62
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;14-Décembre;180.93;180.78;180.64;180.62
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;15-Décembre;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;16-Décembre;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;17-Décembre;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;18-Décembre;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;19-Décembre;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;20-Décembre;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;21-Décembre;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;22-Décembre;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;23-Décembre;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;24-Décembre;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;25-Décembre;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;26-Décembre;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;27-Décembre;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;28-Décembre;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;29-Décembre;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;30-Décembre;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;31-Décembre;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;01-Janvier;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;02-Janvier;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;03-Janvier;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;04-Janvier;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;05-Janvier;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;06-Janvier;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;07-Janvier;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;08-Janvier;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;09-Janvier;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;10-Janvier;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;11-Janvier;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;12-Janvier;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;13-Janvier;181.02;180.84;180.66;180.64
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;14-Janvier;181.02;180.84;180.66;180.64
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;15-Janvier;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;16-Janvier;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;17-Janvier;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;18-Janvier;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;19-Janvier;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;20-Janvier;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;21-Janvier;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;22-Janvier;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;23-Janvier;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;24-Janvier;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;25-Janvier;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;26-Janvier;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;27-Janvier;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;28-Janvier;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;29-Janvier;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;30-Janvier;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;31-Janvier;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;01-Février;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;02-Février;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;03-Février;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;04-Février;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;05-Février;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;06-Février;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;07-Février;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;08-Février;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;09-Février;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;10-Février;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;11-Février;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;12-Février;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;13-Février;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;14-Février;227.54;227.35;227.28;227.27
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;15-Février;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;16-Février;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;17-Février;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;18-Février;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;19-Février;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;20-Février;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;21-Février;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;22-Février;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;23-Février;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;24-Février;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;25-Février;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;26-Février;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;27-Février;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;28-Février;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;01-Mars;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;02-Mars;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;03-Mars;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;04-Mars;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;05-Mars;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;06-Mars;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;07-Mars;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;08-Mars;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;09-Mars;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;10-Mars;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;11-Mars;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;12-Mars;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;13-Mars;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;14-Mars;227.5;227.39;227.29;227.28
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;15-Mars;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;16-Mars;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;17-Mars;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;18-Mars;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;19-Mars;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;20-Mars;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;21-Mars;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;22-Mars;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;23-Mars;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;24-Mars;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;25-Mars;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;26-Mars;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;27-Mars;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;28-Mars;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;29-Mars;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;30-Mars;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;31-Mars;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;01-Avril;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;02-Avril;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;03-Avril;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;04-Avril;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;05-Avril;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;06-Avril;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;07-Avril;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;08-Avril;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;09-Avril;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;10-Avril;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;11-Avril;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;12-Avril;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;13-Avril;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;14-Avril;227.52;227.41;227.3;227.3
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;15-Avril;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;16-Avril;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;17-Avril;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;18-Avril;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;19-Avril;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;20-Avril;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;21-Avril;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;22-Avril;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;23-Avril;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;24-Avril;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;25-Avril;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;26-Avril;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;27-Avril;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;28-Avril;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;29-Avril;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;30-Avril;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;01-Mai;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;02-Mai;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;03-Mai;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;04-Mai;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;05-Mai;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;06-Mai;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;07-Mai;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;08-Mai;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;09-Mai;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;10-Mai;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;11-Mai;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;12-Mai;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;13-Mai;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;14-Mai;227.51;227.36;227.31;227.29
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;15-Mai;227.47;227.31;227.28;227.21
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;16-Mai;227.47;227.31;227.28;227.21
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;17-Mai;227.47;227.31;227.28;227.21
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;18-Mai;227.47;227.31;227.28;227.21
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;19-Mai;227.47;227.31;227.28;227.21
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;20-Mai;227.47;227.31;227.28;227.21
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;21-Mai;227.47;227.31;227.28;227.21
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;22-Mai;227.47;227.31;227.28;227.21
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;23-Mai;227.47;227.31;227.28;227.21
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;24-Mai;227.47;227.31;227.28;227.21
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;25-Mai;227.47;227.31;227.28;227.21
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;26-Mai;227.47;227.31;227.28;227.21
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;27-Mai;227.47;227.31;227.28;227.21
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND";OUGC84-0660;OUGC84-0660;28-Mai;227.47;227.31;227.28;227.21
